timestamp,solar_pv,wind,hydro,demand_mwh
2030-02-15 11:00:00,0.0,0.088,0.22,3387.903558384469
2030-02-15 12:00:00,0.197,0.037,0.22,3303.7419550644863
2030-02-15 13:00:00,0.417,0.012,0.22,3145.8454370684913
2030-02-15 14:00:00,0.59,0.007,0.22,3042.1433786250414
2030-02-15 15:00:00,0.698,0.001,0.22,2955.7483598472695
2030-02-15 16:00:00,0.756,0.0,0.22,2902.1979837800086
2030-02-15 17:00:00,0.765,0.0,0.22,3093.6171243754234
2030-02-15 18:00:00,0.725,0.0,0.22,3529.620023685306
2030-02-15 19:00:00,0.638,0.001,0.22,4171.276926943354
2030-02-15 20:00:00,0.498,0.001,0.22,4280.872548183174
2030-02-15 21:00:00,0.3,0.001,0.22,4114.548941834914
2030-02-15 22:00:00,0.067,0.012,0.22,3438.6389159545797
2030-02-15 23:00:00,0.0,0.039,0.22,2559.9903888595845
2030-02-16 00:00:00,0.0,0.055,0.22,1642.9546304728713
2030-02-16 01:00:00,0.0,0.055,0.22,1520.8413786462872
2030-02-16 02:00:00,0.0,0.088,0.22,1413.3655938393983
2030-02-16 03:00:00,0.0,0.092,0.22,1374.376442058307
2030-02-16 04:00:00,0.0,0.064,0.22,1386.3844355145388
2030-02-16 05:00:00,0.0,0.041,0.22,1437.9190343932644
2030-02-16 06:00:00,0.0,0.022,0.22,1577.3718759720132
2030-02-16 07:00:00,0.0,0.014,0.22,1827.6229730470607
2030-02-16 08:00:00,0.0,0.012,0.22,2185.638141194583
2030-02-16 09:00:00,0.0,0.008,0.22,2446.832510494712
2030-02-16 10:00:00,0.0,0.007,0.22,2699.962214880915
2030-02-16 11:00:00,0.0,0.006,0.22,2910.462712956659
2030-02-16 12:00:00,0.188,0.002,0.22,2994.579040915289
2030-02-16 13:00:00,0.38,0.001,0.22,2859.393772381434
2030-02-16 14:00:00,0.533,0.005,0.22,2703.2354173336425
2030-02-16 15:00:00,0.674,0.025,0.22,2636.159569298261
2030-02-16 16:00:00,0.747,0.067,0.22,2653.218630298339
2030-02-16 17:00:00,0.759,0.096,0.22,2866.5989282455794
2030-02-16 18:00:00,0.722,0.12,0.22,3389.34199075408
2030-02-16 19:00:00,0.637,0.145,0.22,4009.528662597768
2030-02-16 20:00:00,0.499,0.166,0.22,4306.706254936728
2030-02-16 21:00:00,0.303,0.19,0.22,4130.975129960202
2030-02-16 22:00:00,0.07,0.248,0.22,3338.0407483481786
2030-02-16 23:00:00,0.0,0.32,0.22,2370.9111469669347
2030-02-17 00:00:00,0.0,0.272,0.22,1638.3703705277705
2030-02-17 01:00:00,0.0,0.19,0.22,1519.881830964089
2030-02-17 02:00:00,0.0,0.141,0.22,1437.6569573385266
2030-02-17 03:00:00,0.0,0.117,0.22,1405.9490929110495
2030-02-17 04:00:00,0.0,0.107,0.22,1407.1688220169044
2030-02-17 05:00:00,0.0,0.116,0.22,1444.804210914371
2030-02-17 06:00:00,0.0,0.142,0.22,1569.4059814423958
2030-02-17 07:00:00,0.0,0.182,0.22,1839.8871125022226
2030-02-17 08:00:00,0.0,0.215,0.22,2176.1616760396023
2030-02-17 09:00:00,0.0,0.224,0.22,2431.3794522818116
2030-02-17 10:00:00,0.0,0.223,0.22,2683.1540035866005
2030-02-17 11:00:00,0.0,0.226,0.22,2873.9619992144144
2030-02-17 12:00:00,0.184,0.163,0.22,2976.313949784677
2030-02-17 13:00:00,0.394,0.299,0.22,2829.0502520574014
2030-02-17 14:00:00,0.565,0.4,0.22,2706.0441205580564
2030-02-17 15:00:00,0.664,0.425,0.22,2591.954655301014
2030-02-17 16:00:00,0.72,0.414,0.22,2594.820546112626
2030-02-17 17:00:00,0.733,0.404,0.22,2788.152767764618
2030-02-17 18:00:00,0.704,0.407,0.22,3317.2848690147875
2030-02-17 19:00:00,0.622,0.425,0.22,3954.5846345015398
2030-02-17 20:00:00,0.483,0.432,0.22,4305.651138021243
2030-02-17 21:00:00,0.29,0.43,0.22,4102.659851523203
2030-02-17 22:00:00,0.06,0.382,0.22,3284.197396560449
2030-02-17 23:00:00,0.0,0.275,0.22,2319.0792163644883
2030-02-18 00:00:00,0.0,0.161,0.22,1682.7769397068819
2030-02-18 01:00:00,0.0,0.094,0.22,1597.065134400638
2030-02-18 02:00:00,0.0,0.075,0.22,1527.3786059490014
2030-02-18 03:00:00,0.0,0.101,0.22,1489.964634432384
2030-02-18 04:00:00,0.0,0.151,0.22,1495.9496511290708
2030-02-18 05:00:00,0.0,0.209,0.22,1583.6554719703156
2030-02-18 06:00:00,0.0,0.239,0.22,1851.9984752983544
2030-02-18 07:00:00,0.0,0.247,0.22,2349.8689867232647
2030-02-18 08:00:00,0.0,0.252,0.22,2801.6575786230383
2030-02-18 09:00:00,0.0,0.233,0.22,3081.267348445322
2030-02-18 10:00:00,0.0,0.215,0.22,3271.165695490255
2030-02-18 11:00:00,0.0,0.218,0.22,3328.7192160426043
2030-02-18 12:00:00,0.173,0.184,0.22,3327.2927679961504
2030-02-18 13:00:00,0.395,0.24,0.22,3215.077112850409
2030-02-18 14:00:00,0.564,0.283,0.22,3116.510771290053
2030-02-18 15:00:00,0.668,0.299,0.22,2991.288147823949
2030-02-18 16:00:00,0.724,0.271,0.22,2980.8783113022487
2030-02-18 17:00:00,0.728,0.221,0.22,3160.2732801031807
2030-02-18 18:00:00,0.696,0.179,0.22,3591.785386986484
2030-02-18 19:00:00,0.611,0.155,0.22,4140.689596931045
2030-02-18 20:00:00,0.467,0.153,0.22,4334.93001609877
2030-02-18 21:00:00,0.263,0.17,0.22,4089.8247936306275
2030-02-18 22:00:00,0.042,0.227,0.22,3435.1838982208556
2030-02-18 23:00:00,0.0,0.351,0.22,2463.2392941320054
2030-02-19 00:00:00,0.0,0.479,0.22,1706.34834755336
2030-02-19 01:00:00,0.0,0.543,0.22,1570.8188524004809
2030-02-19 02:00:00,0.0,0.571,0.22,1491.8582799684534
2030-02-19 03:00:00,0.0,0.581,0.22,1451.9617679822359
2030-02-19 04:00:00,0.0,0.586,0.22,1475.302871072285
2030-02-19 05:00:00,0.0,0.606,0.22,1583.0757912698193
2030-02-19 06:00:00,0.0,0.603,0.22,1825.721430962166
2030-02-19 07:00:00,0.0,0.614,0.22,2353.05156871887
2030-02-19 08:00:00,0.0,0.613,0.22,2781.3000234125925
2030-02-19 09:00:00,0.0,0.621,0.22,3093.033549146198
2030-02-19 10:00:00,0.0,0.639,0.22,3281.6347445890488
2030-02-19 11:00:00,0.0,0.623,0.22,3359.2050190341583
2030-02-19 12:00:00,0.152,0.607,0.22,3273.3815204577118
2030-02-19 13:00:00,0.377,0.793,0.22,3107.9502463996787
2030-02-19 14:00:00,0.567,0.81,0.22,2983.5858663437207
2030-02-19 15:00:00,0.678,0.758,0.22,2905.5367814888823
2030-02-19 16:00:00,0.727,0.684,0.22,2909.7411807388435
2030-02-19 17:00:00,0.735,0.613,0.22,3075.525473730113
2030-02-19 18:00:00,0.703,0.542,0.22,3527.3179547767627
2030-02-19 19:00:00,0.626,0.491,0.22,4077.22829106351
2030-02-19 20:00:00,0.461,0.467,0.22,4353.689586628448
2030-02-19 21:00:00,0.264,0.483,0.22,4130.072299282639
2030-02-19 22:00:00,0.041,0.541,0.22,3509.8793568559327
2030-02-19 23:00:00,0.0,0.649,0.22,2537.516204709362
2030-02-20 00:00:00,0.0,0.702,0.22,1742.4751396607232
2030-02-20 01:00:00,0.0,0.674,0.22,1598.5392067310715
2030-02-20 02:00:00,0.0,0.654,0.22,1516.3513467910273
2030-02-20 03:00:00,0.0,0.636,0.22,1477.7162933358827
2030-02-20 04:00:00,0.0,0.645,0.22,1476.9151889632699
2030-02-20 05:00:00,0.0,0.633,0.22,1550.8645888935448
2030-02-20 06:00:00,0.0,0.623,0.22,1800.7213566119638
2030-02-20 07:00:00,0.0,0.652,0.22,2335.1975045686195
2030-02-20 08:00:00,0.0,0.611,0.22,2805.731947698981
2030-02-20 09:00:00,0.0,0.566,0.22,3095.8251856354086
2030-02-20 10:00:00,0.0,0.538,0.22,3283.3696020806087
2030-02-20 11:00:00,0.0,0.546,0.22,3314.2611315188897
2030-02-20 12:00:00,0.179,0.543,0.22,3276.154775435849
2030-02-20 13:00:00,0.396,0.814,0.22,3111.988320105535
2030-02-20 14:00:00,0.575,0.846,0.22,3065.2333481995656
2030-02-20 15:00:00,0.689,0.794,0.22,2946.899444904271
2030-02-20 16:00:00,0.747,0.715,0.22,2958.154187008472
2030-02-20 17:00:00,0.757,0.629,0.22,3088.9121143426923
2030-02-20 18:00:00,0.719,0.54,0.22,3584.5792982675844
2030-02-20 19:00:00,0.633,0.462,0.22,4112.68807420512
2030-02-20 20:00:00,0.488,0.391,0.22,4362.16908837292
2030-02-20 21:00:00,0.25,0.332,0.22,4102.65568209563
2030-02-20 22:00:00,0.062,0.301,0.22,3491.812151890683
2030-02-20 23:00:00,0.0,0.405,0.22,2523.2827584064894
2030-02-21 00:00:00,0.0,0.561,0.22,1731.3869152461552
2030-02-21 01:00:00,0.0,0.645,0.22,1597.585178267422
2030-02-21 02:00:00,0.0,0.706,0.22,1511.6156442788656
2030-02-21 03:00:00,0.0,0.668,0.22,1479.1500699655116
2030-02-21 04:00:00,0.0,0.654,0.22,1500.3941166461664
2030-02-21 05:00:00,0.0,0.616,0.22,1584.3910980585126
2030-02-21 06:00:00,0.0,0.575,0.22,1820.1913311381677
2030-02-21 07:00:00,0.0,0.567,0.22,2347.1234323867334
2030-02-21 08:00:00,0.0,0.544,0.22,2832.677971310612
2030-02-21 09:00:00,0.0,0.548,0.22,3149.4901131361576
2030-02-21 10:00:00,0.0,0.586,0.22,3362.320290652639
2030-02-21 11:00:00,0.0,0.589,0.22,3430.513317713249
2030-02-21 12:00:00,0.179,0.606,0.22,3348.032450048516
2030-02-21 13:00:00,0.403,0.776,0.22,3149.60104830134
2030-02-21 14:00:00,0.575,0.793,0.22,3061.1168644206023
2030-02-21 15:00:00,0.69,0.715,0.22,2977.0774628397376
2030-02-21 16:00:00,0.749,0.58,0.22,2961.9278930482014
2030-02-21 17:00:00,0.758,0.439,0.22,3090.2711449675908
2030-02-21 18:00:00,0.713,0.308,0.22,3504.444923714485
2030-02-21 19:00:00,0.616,0.205,0.22,4047.8175130344744
2030-02-21 20:00:00,0.482,0.138,0.22,4242.339401807463
2030-02-21 21:00:00,0.232,0.12,0.22,4058.956039890577
2030-02-21 22:00:00,0.051,0.148,0.22,3415.2837970265955
2030-02-21 23:00:00,0.0,0.23,0.22,2500.462295599556
2030-02-22 00:00:00,0.0,0.322,0.22,1706.1163622037534
2030-02-22 01:00:00,0.0,0.399,0.22,1589.9035938279353
2030-02-22 02:00:00,0.0,0.425,0.22,1510.0161354132608
2030-02-22 03:00:00,0.0,0.444,0.22,1462.579909229829
2030-02-22 04:00:00,0.0,0.441,0.22,1463.0032420637763
2030-02-22 05:00:00,0.0,0.46,0.22,1553.154017529844
2030-02-22 06:00:00,0.0,0.417,0.22,1821.5097703810782
2030-02-22 07:00:00,0.0,0.379,0.22,2405.905668390308
2030-02-22 08:00:00,0.0,0.4,0.22,2828.1854370940573
2030-02-22 09:00:00,0.0,0.415,0.22,3143.236859735463
2030-02-22 10:00:00,0.0,0.439,0.22,3279.981966446575
2030-02-22 11:00:00,0.0,0.441,0.22,3369.430766162807
2030-02-22 12:00:00,0.177,0.373,0.22,3300.1522553337545
2030-02-22 13:00:00,0.4,0.412,0.22,3138.804144830268
2030-02-22 14:00:00,0.57,0.36,0.22,3021.7596924134723
2030-02-22 15:00:00,0.678,0.292,0.22,2937.254352990275
2030-02-22 16:00:00,0.738,0.251,0.22,2898.967415710901
2030-02-22 17:00:00,0.753,0.227,0.22,3086.301455464153
2030-02-22 18:00:00,0.71,0.218,0.22,3489.575146033084
2030-02-22 19:00:00,0.626,0.225,0.22,4061.3797478858182
2030-02-22 20:00:00,0.472,0.253,0.22,4313.989861939716
2030-02-22 21:00:00,0.214,0.332,0.22,4152.950559644977
2030-02-22 22:00:00,0.056,0.458,0.22,3528.242989575625
2030-02-22 23:00:00,0.0,0.567,0.22,2519.0318651377306
2030-02-23 00:00:00,0.0,0.632,0.22,1634.9740686891182
2030-02-23 01:00:00,0.0,0.621,0.22,1511.9930028366732
2030-02-23 02:00:00,0.0,0.596,0.22,1437.3368817996745
2030-02-23 03:00:00,0.0,0.567,0.22,1418.1037880584056
2030-02-23 04:00:00,0.0,0.515,0.22,1410.5388659820715
2030-02-23 05:00:00,0.0,0.467,0.22,1455.097185250803
2030-02-23 06:00:00,0.0,0.441,0.22,1560.0915587173865
2030-02-23 07:00:00,0.0,0.436,0.22,1816.9604679097586
2030-02-23 08:00:00,0.0,0.452,0.22,2158.0806476845783
2030-02-23 09:00:00,0.0,0.458,0.22,2433.4774801419258
2030-02-23 10:00:00,0.0,0.461,0.22,2708.9247062316226
2030-02-23 11:00:00,0.0,0.504,0.22,2871.6364318152396
2030-02-23 12:00:00,0.183,0.452,0.22,2918.6652821696152
2030-02-23 13:00:00,0.406,0.455,0.22,2737.549373111727
2030-02-23 14:00:00,0.576,0.373,0.22,2634.3363266913675
2030-02-23 15:00:00,0.688,0.318,0.22,2553.3003896076557
2030-02-23 16:00:00,0.746,0.286,0.22,2547.8209482827538
2030-02-23 17:00:00,0.758,0.263,0.22,2757.901045708021
2030-02-23 18:00:00,0.72,0.237,0.22,3390.3751478974864
2030-02-23 19:00:00,0.635,0.208,0.22,4055.8601713884714
2030-02-23 20:00:00,0.498,0.181,0.22,4421.517995644055
2030-02-23 21:00:00,0.305,0.195,0.22,4134.386638935017
2030-02-23 22:00:00,0.065,0.247,0.22,3392.4612364893715
2030-02-23 23:00:00,0.0,0.347,0.22,2393.398241261861
2030-02-24 00:00:00,0.0,0.421,0.22,1649.5429989527656
2030-02-24 01:00:00,0.0,0.462,0.22,1523.0128466035692
2030-02-24 02:00:00,0.0,0.446,0.22,1430.2986664454431
2030-02-24 03:00:00,0.0,0.395,0.22,1383.46980038647
2030-02-24 04:00:00,0.0,0.3,0.22,1390.1568651882228
2030-02-24 05:00:00,0.0,0.247,0.22,1428.872891657052
2030-02-24 06:00:00,0.0,0.211,0.22,1557.8604407125958
2030-02-24 07:00:00,0.0,0.202,0.22,1811.9865563928392
2030-02-24 08:00:00,0.0,0.223,0.22,2146.694777560041
2030-02-24 09:00:00,0.0,0.275,0.22,2416.9577661189937
2030-02-24 10:00:00,0.0,0.272,0.22,2666.162100685861
2030-02-24 11:00:00,0.0,0.258,0.22,2875.940421768515
2030-02-24 12:00:00,0.173,0.204,0.22,2971.84610061438
2030-02-24 13:00:00,0.399,0.179,0.22,2840.437058682536
2030-02-24 14:00:00,0.562,0.135,0.22,2704.5460175806134
2030-02-24 15:00:00,0.675,0.125,0.22,2633.1431840382975
2030-02-24 16:00:00,0.734,0.124,0.22,2643.2277171831856
2030-02-24 17:00:00,0.752,0.111,0.22,2848.3622417873526
2030-02-24 18:00:00,0.716,0.09,0.22,3357.256995897893
2030-02-24 19:00:00,0.631,0.071,0.22,3916.784637399997
2030-02-24 20:00:00,0.494,0.058,0.22,4248.274152574876
2030-02-24 21:00:00,0.3,0.052,0.22,4055.101034231795
2030-02-24 22:00:00,0.068,0.079,0.22,3349.203634203588
2030-02-24 23:00:00,0.0,0.153,0.22,2367.3575000721667
2030-02-25 00:00:00,0.0,0.196,0.22,1734.8552634292619
2030-02-25 01:00:00,0.0,0.255,0.22,1605.983864889917
2030-02-25 02:00:00,0.0,0.317,0.22,1523.512469663142
2030-02-25 03:00:00,0.0,0.352,0.22,1475.4221963492694
2030-02-25 04:00:00,0.0,0.362,0.22,1456.7444794189864
2030-02-25 05:00:00,0.0,0.363,0.22,1527.6330166170555
2030-02-25 06:00:00,0.0,0.367,0.22,1779.7124711027984
2030-02-25 07:00:00,0.0,0.371,0.22,2342.7214643447105
2030-02-25 08:00:00,0.0,0.388,0.22,2797.523340755387
2030-02-25 09:00:00,0.0,0.371,0.22,3133.5697248215224
2030-02-25 10:00:00,0.0,0.351,0.22,3360.880155140133
2030-02-25 11:00:00,0.0,0.341,0.22,3431.029014651165
2030-02-25 12:00:00,0.204,0.296,0.22,3342.1767112236694
2030-02-25 13:00:00,0.423,0.518,0.22,3144.0543229014575
2030-02-25 14:00:00,0.59,0.575,0.22,3054.223592204471
2030-02-25 15:00:00,0.698,0.599,0.22,2925.699182615235
2030-02-25 16:00:00,0.755,0.629,0.22,2916.8526163705374
2030-02-25 17:00:00,0.765,0.668,0.22,3087.3713836826078
2030-02-25 18:00:00,0.729,0.71,0.22,3534.707718120587
2030-02-25 19:00:00,0.646,0.758,0.22,4107.773569830949
2030-02-25 20:00:00,0.509,0.811,0.22,4335.254057720648
2030-02-25 21:00:00,0.314,0.86,0.22,4125.792883907434
2030-02-25 22:00:00,0.083,0.877,0.22,3498.1156497076427
2030-02-25 23:00:00,0.0,0.822,0.22,2551.9648905926592
2030-02-26 00:00:00,0.0,0.735,0.22,1737.8074257422488
2030-02-26 01:00:00,0.0,0.74,0.22,1567.5178368300722
2030-02-26 02:00:00,0.0,0.776,0.22,1482.6333821498674
2030-02-26 03:00:00,0.0,0.754,0.22,1441.4295768212683
2030-02-26 04:00:00,0.0,0.743,0.22,1464.2663469414783
2030-02-26 05:00:00,0.0,0.736,0.22,1528.5525096345757
2030-02-26 06:00:00,0.0,0.725,0.22,1778.041422263087
2030-02-26 07:00:00,0.0,0.713,0.22,2340.5404234036596
2030-02-26 08:00:00,0.0,0.688,0.22,2802.25612305667
2030-02-26 09:00:00,0.0,0.704,0.22,3129.481964283031
2030-02-26 10:00:00,0.0,0.69,0.22,3234.6885859129998
2030-02-26 11:00:00,0.0,0.663,0.22,3290.4493151482056
2030-02-26 12:00:00,0.17,0.651,0.22,3227.3008643994553
2030-02-26 13:00:00,0.416,0.81,0.22,3080.534074606437
2030-02-26 14:00:00,0.582,0.84,0.22,3009.691647209134
2030-02-26 15:00:00,0.696,0.811,0.22,2915.7171649929287
2030-02-26 16:00:00,0.756,0.751,0.22,2956.077463505444
2030-02-26 17:00:00,0.766,0.666,0.22,3128.6401194322552
2030-02-26 18:00:00,0.728,0.548,0.22,3540.525598942818
2030-02-26 19:00:00,0.643,0.415,0.22,4118.739194777018
2030-02-26 20:00:00,0.505,0.311,0.22,4327.494953301011
2030-02-26 21:00:00,0.311,0.266,0.22,4137.029990330137
2030-02-26 22:00:00,0.082,0.294,0.22,3434.679374409901
2030-02-26 23:00:00,0.0,0.41,0.22,2485.3798484182244
2030-02-27 00:00:00,0.0,0.515,0.22,1704.1638349005318
2030-02-27 01:00:00,0.0,0.532,0.22,1584.4640799606716
2030-02-27 02:00:00,0.0,0.452,0.22,1520.5679451379629
2030-02-27 03:00:00,0.0,0.428,0.22,1472.3472724737878
2030-02-27 04:00:00,0.0,0.429,0.22,1458.2224113328014
2030-02-27 05:00:00,0.0,0.435,0.22,1541.5030555410815
2030-02-27 06:00:00,0.0,0.421,0.22,1812.5010670296335
2030-02-27 07:00:00,0.0,0.428,0.22,2388.4934696770756
2030-02-27 08:00:00,0.0,0.412,0.22,2814.681211657167
2030-02-27 09:00:00,0.0,0.411,0.22,3109.5725258609023
2030-02-27 10:00:00,0.0,0.408,0.22,3337.0099828188304
2030-02-27 11:00:00,0.0,0.393,0.22,3416.6839619653065
2030-02-27 12:00:00,0.187,0.383,0.22,3331.6563412805667
2030-02-27 13:00:00,0.408,0.577,0.22,3163.1847523889815
2030-02-27 14:00:00,0.577,0.512,0.22,3049.406637468205
2030-02-27 15:00:00,0.689,0.355,0.22,2986.4005308444416
2030-02-27 16:00:00,0.75,0.2,0.22,2949.9658044875764
2030-02-27 17:00:00,0.76,0.103,0.22,3163.097684180007
2030-02-27 18:00:00,0.724,0.054,0.22,3621.7933115456176
2030-02-27 19:00:00,0.64,0.03,0.22,4188.657528696701
2030-02-27 20:00:00,0.505,0.016,0.22,4349.847586576294
2030-02-27 21:00:00,0.314,0.008,0.22,4102.177882245106
2030-02-27 22:00:00,0.08,0.005,0.22,3438.0923697682515
2030-02-27 23:00:00,0.0,0.003,0.22,2538.893819159658
2030-02-28 00:00:00,0.0,0.0,0.22,1747.2304141624782
2030-02-28 01:00:00,0.0,0.0,0.22,1619.5213332399092
2030-02-28 02:00:00,0.0,0.002,0.22,1513.522287604028
2030-02-28 03:00:00,0.0,0.005,0.22,1455.731874852965
2030-02-28 04:00:00,0.0,0.009,0.22,1449.7873336788653
2030-02-28 05:00:00,0.0,0.018,0.22,1545.6137709037548
2030-02-28 06:00:00,0.0,0.035,0.22,1811.5759764504428
2030-02-28 07:00:00,0.0,0.064,0.22,2371.107618350583
2030-02-28 08:00:00,0.0,0.095,0.22,2789.776317059496
2030-02-28 09:00:00,0.0,0.113,0.22,3128.471605109884
2030-02-28 10:00:00,0.0,0.127,0.22,3340.9771148201444
2030-02-28 11:00:00,0.0,0.13,0.22,3439.2308414456875
2030-02-28 12:00:00,0.194,0.082,0.22,3308.472687041572
2030-02-28 13:00:00,0.413,0.052,0.22,3089.8939012126916
2030-02-28 14:00:00,0.578,0.025,0.22,3014.263335168922
2030-02-28 15:00:00,0.687,0.011,0.22,2936.6543012934935
2030-02-28 16:00:00,0.743,0.005,0.22,2959.6165678663288
2030-02-28 17:00:00,0.752,0.003,0.22,3130.1167675233933
2030-02-28 18:00:00,0.716,0.003,0.22,3585.638551116279
2030-02-28 19:00:00,0.632,0.005,0.22,4173.454484491809
2030-02-28 20:00:00,0.495,0.005,0.22,4417.241419569586
2030-02-28 21:00:00,0.301,0.004,0.22,4163.511523861338
2030-02-28 22:00:00,0.076,0.004,0.22,3517.002898992763
2030-02-28 23:00:00,0.0,0.009,0.22,2514.5694312611504
2030-03-01 00:00:00,0.0,0.017,0.2,1784.359432205456
2030-03-01 01:00:00,0.0,0.065,0.2,1657.0867486989011
2030-03-01 02:00:00,0.0,0.141,0.2,1572.1681110442908
2030-03-01 03:00:00,0.0,0.207,0.2,1529.9534976842074
2030-03-01 04:00:00,0.0,0.252,0.2,1525.3813129176485
2030-03-01 05:00:00,0.0,0.281,0.2,1605.8428512184248
2030-03-01 06:00:00,0.0,0.289,0.2,1856.4201538703833
2030-03-01 07:00:00,0.0,0.297,0.2,2396.6812314265617
2030-03-01 08:00:00,0.0,0.316,0.2,2801.7419554396633
2030-03-01 09:00:00,0.0,0.316,0.2,3164.951806202028
2030-03-01 10:00:00,0.0,0.309,0.2,3339.473469016183
2030-03-01 11:00:00,0.0,0.298,0.2,3467.4994671762356
2030-03-01 12:00:00,0.174,0.281,0.2,3326.295544173596
2030-03-01 13:00:00,0.413,0.272,0.2,3181.181582568023
2030-03-01 14:00:00,0.582,0.208,0.2,3114.2241144381805
2030-03-01 15:00:00,0.689,0.139,0.2,3048.054743462346
2030-03-01 16:00:00,0.746,0.105,0.2,3030.1959476110496
2030-03-01 17:00:00,0.755,0.099,0.2,3187.571888316548
2030-03-01 18:00:00,0.716,0.11,0.2,3616.3143389965835
2030-03-01 19:00:00,0.611,0.141,0.2,4199.001378135897
2030-03-01 20:00:00,0.459,0.184,0.2,4472.335588159138
2030-03-01 21:00:00,0.241,0.236,0.2,4254.557667584906
2030-03-01 22:00:00,0.049,0.376,0.2,3605.992022281327
2030-03-01 23:00:00,0.0,0.502,0.2,2598.188336236937
2030-03-02 00:00:00,0.0,0.535,0.2,1709.9102879554084
2030-03-02 01:00:00,0.0,0.462,0.2,1569.2001866062835
2030-03-02 02:00:00,0.0,0.395,0.2,1460.458405759135
2030-03-02 03:00:00,0.0,0.372,0.2,1408.899316340005
2030-03-02 04:00:00,0.0,0.37,0.2,1401.0435622438126
2030-03-02 05:00:00,0.0,0.385,0.2,1452.3029422742525
2030-03-02 06:00:00,0.0,0.377,0.2,1586.3125033187855
2030-03-02 07:00:00,0.0,0.376,0.2,1874.1049029563703
2030-03-02 08:00:00,0.0,0.379,0.2,2239.1861575658318
2030-03-02 09:00:00,0.0,0.381,0.2,2503.304791993137
2030-03-02 10:00:00,0.0,0.382,0.2,2779.9992835222824
2030-03-02 11:00:00,0.0,0.388,0.2,2963.6263503352166
2030-03-02 12:00:00,0.161,0.345,0.2,3099.41666967884
2030-03-02 13:00:00,0.388,0.389,0.2,2940.8866410811634
2030-03-02 14:00:00,0.57,0.316,0.2,2768.5545298047114
2030-03-02 15:00:00,0.678,0.19,0.2,2646.5385791982435
2030-03-02 16:00:00,0.733,0.12,0.2,2643.2763502638936
2030-03-02 17:00:00,0.742,0.102,0.2,2922.028881712779
2030-03-02 18:00:00,0.703,0.1,0.2,3504.5906158949997
2030-03-02 19:00:00,0.602,0.099,0.2,4119.520774107322
2030-03-02 20:00:00,0.43,0.104,0.2,4403.59338660045
2030-03-02 21:00:00,0.199,0.156,0.2,4158.695906654064
2030-03-02 22:00:00,0.042,0.246,0.2,3398.1275733355887
2030-03-02 23:00:00,0.0,0.335,0.2,2406.558318807104
2030-03-03 00:00:00,0.0,0.398,0.2,1671.6519746227377
2030-03-03 01:00:00,0.0,0.398,0.2,1565.696550470615
2030-03-03 02:00:00,0.0,0.362,0.2,1485.7194055449895
2030-03-03 03:00:00,0.0,0.339,0.2,1423.856359147459
2030-03-03 04:00:00,0.0,0.328,0.2,1412.2923044925099
2030-03-03 05:00:00,0.0,0.325,0.2,1464.2316329110556
2030-03-03 06:00:00,0.0,0.331,0.2,1603.5664793346596
2030-03-03 07:00:00,0.0,0.34,0.2,1863.6601916028646
2030-03-03 08:00:00,0.0,0.355,0.2,2201.2136338507676
2030-03-03 09:00:00,0.0,0.352,0.2,2462.4670623181664
2030-03-03 10:00:00,0.0,0.344,0.2,2740.6075850843513
2030-03-03 11:00:00,0.001,0.331,0.2,2914.780776121587
2030-03-03 12:00:00,0.196,0.298,0.2,3027.2625097574787
2030-03-03 13:00:00,0.414,0.328,0.2,2864.2654860365183
2030-03-03 14:00:00,0.58,0.292,0.2,2726.28104545438
2030-03-03 15:00:00,0.686,0.221,0.2,2643.695626239533
2030-03-03 16:00:00,0.744,0.152,0.2,2652.8028900476415
2030-03-03 17:00:00,0.753,0.107,0.2,2915.362564775626
2030-03-03 18:00:00,0.715,0.084,0.2,3472.6236918782306
2030-03-03 19:00:00,0.63,0.077,0.2,4112.127840840904
2030-03-03 20:00:00,0.479,0.074,0.2,4446.275832669291
2030-03-03 21:00:00,0.245,0.068,0.2,4195.419043441281
2030-03-03 22:00:00,0.054,0.066,0.2,3398.9846781810356
2030-03-03 23:00:00,0.0,0.074,0.2,2356.8445421025726
2030-03-04 00:00:00,0.0,0.063,0.2,1745.696322547312
2030-03-04 01:00:00,0.0,0.043,0.2,1627.9616066510764
2030-03-04 02:00:00,0.0,0.026,0.2,1582.1193033160503
2030-03-04 03:00:00,0.0,0.025,0.2,1518.5971997459437
2030-03-04 04:00:00,0.0,0.036,0.2,1525.9816019362777
2030-03-04 05:00:00,0.0,0.051,0.2,1604.9569640547327
2030-03-04 06:00:00,0.0,0.064,0.2,1904.288615559368
2030-03-04 07:00:00,0.0,0.069,0.2,2524.1574750036034
2030-03-04 08:00:00,0.0,0.067,0.2,2976.69720806098
2030-03-04 09:00:00,0.0,0.059,0.2,3276.411314402961
2030-03-04 10:00:00,0.0,0.046,0.2,3425.507666543147
2030-03-04 11:00:00,0.001,0.033,0.2,3505.760577133489
2030-03-04 12:00:00,0.191,0.016,0.2,3380.5607476869595
2030-03-04 13:00:00,0.409,0.008,0.2,3172.6799207117365
2030-03-04 14:00:00,0.575,0.003,0.2,3068.410984433362
2030-03-04 15:00:00,0.685,0.001,0.2,2988.3831345011263
2030-03-04 16:00:00,0.744,0.001,0.2,2995.7026805227897
2030-03-04 17:00:00,0.754,0.006,0.2,3186.779837068203
2030-03-04 18:00:00,0.719,0.025,0.2,3656.6071687818903
